,From Date,To Date,Ozone,CO,SO2,NO2,PM10,PM2.5,State,City,Station
2914,26-07-2023 00:00,27-07-2023 00:00,11.67,0.44,7.06,5.71,14.54,5.08,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB"
2915,27-07-2023 00:00,28-07-2023 00:00,11.54,0.53,6.14,5.63,22.82,6.59,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB"
2916,28-07-2023 00:00,29-07-2023 00:00,11.3,0.61,5.73,5.7,47.44,22.16,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB"
2917,29-07-2023 00:00,30-07-2023 00:00,11.5,0.31,5.36,5.64,38.75,11.7,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB"
2918,30-07-2023 00:00,31-07-2023 00:00,11.12,0.64,5.89,5.61,38.11,10.04,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB"
2920,01-08-2021 00:00,02-08-2021 00:00,16.23,0.3,6.88,11.5,32.94,18.24,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2921,02-08-2021 00:00,03-08-2021 00:00,18.33,0.3,7.17,14.24,50.58,24.62,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2922,03-08-2021 00:00,04-08-2021 00:00,16.16,0.28,6.13,13.63,52.83,25.5,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2923,04-08-2021 00:00,05-08-2021 00:00,11.6,0.27,6.47,15.58,47.29,23.48,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2924,05-08-2021 00:00,06-08-2021 00:00,10.88,0.21,6.21,12.66,35.69,19.17,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2925,06-08-2021 00:00,07-08-2021 00:00,13.06,0.38,7.25,12.49,46.04,23.03,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2926,07-08-2021 00:00,08-08-2021 00:00,14.5,0.33,7.55,12.11,45.02,22.61,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2927,08-08-2021 00:00,09-08-2021 00:00,20.38,0.31,6.2,9.68,29.34,16.97,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2928,09-08-2021 00:00,10-08-2021 00:00,19.77,0.33,6.68,11.54,29.53,17.03,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2929,10-08-2021 00:00,11-08-2021 00:00,15.39,0.3,7.39,14.67,34.7,18.9,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2930,11-08-2021 00:00,12-08-2021 00:00,15.73,0.35,7.49,13.83,49.89,24.35,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2931,12-08-2021 00:00,13-08-2021 00:00,11.72,0.36,7.08,13.06,34.73,18.93,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2932,13-08-2021 00:00,14-08-2021 00:00,14.33,0.35,6.57,13.24,46.25,22.96,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2933,14-08-2021 00:00,15-08-2021 00:00,13.89,0.28,7.02,11.44,48.01,23.57,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2934,15-08-2021 00:00,16-08-2021 00:00,12.98,0.38,7.68,10.63,44.35,22.39,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2935,16-08-2021 00:00,17-08-2021 00:00,12.56,0.33,6.78,14.94,43.62,22.18,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2936,17-08-2021 00:00,18-08-2021 00:00,12.12,0.34,7.04,13.71,43.85,22.19,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2937,18-08-2021 00:00,19-08-2021 00:00,13.97,0.31,8.25,13.62,36.42,19.55,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2938,19-08-2021 00:00,20-08-2021 00:00,13.45,0.29,7.23,14.8,30.06,17.26,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2939,20-08-2021 00:00,21-08-2021 00:00,12.46,0.41,6.66,13.09,45,22.6,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2941,22-08-2021 00:00,23-08-2021 00:00,19.76,0.87,7.32,21.99,40.34,20.97,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2942,23-08-2021 00:00,24-08-2021 00:00,27.62,0.33,6.94,12.03,30.2,17.28,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2943,24-08-2021 00:00,25-08-2021 00:00,25.93,0.41,6.16,15.29,42.96,21.9,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2944,25-08-2021 00:00,26-08-2021 00:00,18.95,0.37,7.06,14.45,28.38,16.6,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2945,26-08-2021 00:00,27-08-2021 00:00,20.1,0.34,7.14,14.74,28.53,16.64,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2946,27-08-2021 00:00,28-08-2021 00:00,13.12,0.35,6.58,13.77,19.84,13.55,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2947,28-08-2021 00:00,29-08-2021 00:00,13.29,0.29,6.89,11.57,18.83,13.25,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2948,29-08-2021 00:00,30-08-2021 00:00,20.73,0.26,6.41,10.93,22.87,13.77,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2949,30-08-2021 00:00,31-08-2021 00:00,22.81,0.37,6.86,14.14,26.14,14.65,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2950,31-08-2021 00:00,01-09-2021 00:00,22.74,0.31,6.62,13.49,48.01,20.63,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2951,01-09-2021 00:00,02-09-2021 00:00,26.89,0.32,6.54,13.28,42.49,19.07,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2952,02-09-2021 00:00,03-09-2021 00:00,17.91,0.33,7.01,14.09,32.14,16.28,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2953,03-09-2021 00:00,04-09-2021 00:00,17.48,0.35,6.77,12.64,31.99,16.18,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2954,04-09-2021 00:00,05-09-2021 00:00,13.01,0.36,7.34,15.11,26.15,14.54,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2955,05-09-2021 00:00,06-09-2021 00:00,15.02,0.36,7.44,11.97,20.15,12.81,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2956,06-09-2021 00:00,07-09-2021 00:00,19.15,0.29,7.43,12.62,21.44,13.18,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2957,07-09-2021 00:00,08-09-2021 00:00,18.06,0.27,6.99,11.7,22.31,13.4,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2958,08-09-2021 00:00,09-09-2021 00:00,13.24,0.33,6.8,13.12,27.14,14.79,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2959,09-09-2021 00:00,10-09-2021 00:00,15.38,0.33,6.34,13.07,34.43,16.93,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2960,10-09-2021 00:00,11-09-2021 00:00,18.14,0.26,6.98,11.41,36.39,17.35,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2961,11-09-2021 00:00,12-09-2021 00:00,16.27,0.28,6.93,10.61,40.71,18.61,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2962,12-09-2021 00:00,13-09-2021 00:00,14.12,0.26,7.31,11.96,105.85,36.84,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2963,13-09-2021 00:00,14-09-2021 00:00,15.64,0.26,6.86,11.98,29.86,15.52,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2964,14-09-2021 00:00,15-09-2021 00:00,15.92,0.34,7.54,12.25,42.95,19.27,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2965,15-09-2021 00:00,16-09-2021 00:00,17.13,0.35,7.07,13.99,52.03,21.73,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2966,16-09-2021 00:00,17-09-2021 00:00,18,0.32,7,14.07,54.98,22.55,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2967,17-09-2021 00:00,18-09-2021 00:00,22.2,0.48,6.59,14.97,65.21,25.5,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2968,18-09-2021 00:00,19-09-2021 00:00,23.23,0.51,7.89,16.44,62.3,24.74,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2969,19-09-2021 00:00,20-09-2021 00:00,41.4,0.68,7.32,18.56,66.67,25.9,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2970,20-09-2021 00:00,21-09-2021 00:00,25.14,0.76,7.4,22.38,45.05,19.87,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2971,21-09-2021 00:00,22-09-2021 00:00,14.34,0.5,7.65,15.79,30.17,15.58,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2972,22-09-2021 00:00,23-09-2021 00:00,13.34,0.43,7.17,12.99,28.76,15.25,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2973,23-09-2021 00:00,24-09-2021 00:00,13.14,0.42,6.89,15.59,31.02,15.97,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2974,24-09-2021 00:00,25-09-2021 00:00,22.11,0.79,7.13,15.66,48.35,20.78,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2975,25-09-2021 00:00,26-09-2021 00:00,17.33,0.37,6.94,14.24,29.91,15.78,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2976,26-09-2021 00:00,27-09-2021 00:00,15.5,0.39,6.17,11.81,25.28,14.17,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2977,27-09-2021 00:00,28-09-2021 00:00,15.27,0.31,7.11,11.11,18.94,12.58,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2978,28-09-2021 00:00,29-09-2021 00:00,16.84,0.36,6.97,12.34,30.23,15.71,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2979,29-09-2021 00:00,30-09-2021 00:00,15.13,0.4,6.77,13.45,35.83,17.35,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2980,30-09-2021 00:00,01-10-2021 00:00,22,0.66,7.14,19.31,46.29,20.02,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2981,01-10-2021 00:00,02-10-2021 00:00,21.26,0.58,6.63,18.11,40.68,18.61,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2982,02-10-2021 00:00,03-10-2021 00:00,16.97,0.55,6.58,17.25,41.05,18.68,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2983,03-10-2021 00:00,04-10-2021 00:00,11.37,0.57,7.94,14.59,27.55,14.93,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2984,04-10-2021 00:00,05-10-2021 00:00,18.13,0.58,7.08,20.9,32.92,16.39,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2985,05-10-2021 00:00,06-10-2021 00:00,15.51,0.61,7.19,20.39,40.96,18.61,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2986,06-10-2021 00:00,07-10-2021 00:00,14.79,0.63,7.6,17.15,23.58,13.84,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2987,07-10-2021 00:00,08-10-2021 00:00,24.27,0.49,7.25,14.46,28.95,15.26,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2988,08-10-2021 00:00,09-10-2021 00:00,15.99,0.71,7.25,19.5,28.46,15.18,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2989,09-10-2021 00:00,10-10-2021 00:00,10.44,0.77,7.14,18.19,26.22,14.61,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2990,10-10-2021 00:00,11-10-2021 00:00,13.78,0.54,7.72,19.66,24.81,14.1,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2991,11-10-2021 00:00,12-10-2021 00:00,22.03,0.56,7.35,18.22,29.05,15.43,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2992,12-10-2021 00:00,13-10-2021 00:00,18.38,0.42,6.89,14.36,22.08,13.32,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2993,13-10-2021 00:00,14-10-2021 00:00,18.78,0.49,7.14,15.25,20.5,12.82,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2994,14-10-2021 00:00,15-10-2021 00:00,19.53,0.63,7.19,16.49,29.33,15.45,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2995,15-10-2021 00:00,16-10-2021 00:00,40.29,0.72,6.93,20.61,49.78,21.04,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2996,16-10-2021 00:00,17-10-2021 00:00,34,0.78,7.31,25.79,71.09,27.07,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2997,17-10-2021 00:00,18-10-2021 00:00,30.55,0.56,7.37,16.15,43.3,19.2,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2998,18-10-2021 00:00,19-10-2021 00:00,36.27,0.51,7.74,16.31,49.9,21.2,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
2999,19-10-2021 00:00,20-10-2021 00:00,39.18,0.77,7.25,19.76,78.87,29.35,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3000,20-10-2021 00:00,21-10-2021 00:00,41.95,0.81,6.07,25.61,94.46,33.71,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3001,21-10-2021 00:00,22-10-2021 00:00,36.13,0.6,5.08,22.53,77.84,28.97,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3002,22-10-2021 00:00,23-10-2021 00:00,25.23,0.56,5.22,21.27,66.67,25.83,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3003,23-10-2021 00:00,24-10-2021 00:00,24.3,0.51,5.02,21.16,51.94,21.8,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3004,24-10-2021 00:00,25-10-2021 00:00,31.13,0.38,6.07,17.98,24.97,14.2,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3005,25-10-2021 00:00,26-10-2021 00:00,36.95,0.63,5.01,26.22,67.88,27.71,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3006,26-10-2021 00:00,27-10-2021 00:00,39.29,0.67,4.75,29.11,89.48,37.61,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3007,27-10-2021 00:00,28-10-2021 00:00,38.49,0.63,5.67,31.12,107.41,44.68,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3008,28-10-2021 00:00,29-10-2021 00:00,52.33,0.58,5.42,28.08,114.62,47.44,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3009,29-10-2021 00:00,30-10-2021 00:00,30.06,0.65,6.38,25.98,68.65,29.31,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3010,30-10-2021 00:00,31-10-2021 00:00,10.14,0.42,5.63,18.39,29.96,13.99,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3011,31-10-2021 00:00,01-11-2021 00:00,12.48,0.45,6.85,17.78,27.47,13.01,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3012,01-11-2021 00:00,02-11-2021 00:00,12.98,0.39,5.9,15.98,20.56,10.28,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3013,02-11-2021 00:00,03-11-2021 00:00,8.04,0.46,6.6,16.42,24,11.57,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3014,03-11-2021 00:00,04-11-2021 00:00,8.25,0.51,6.01,16.65,40.27,18.1,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3015,04-11-2021 00:00,05-11-2021 00:00,20.25,0.48,5.06,17.37,37.84,16.97,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3016,05-11-2021 00:00,06-11-2021 00:00,19.46,0.73,6,20.11,52.71,22.97,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3017,06-11-2021 00:00,07-11-2021 00:00,27.34,0.71,6.12,20.91,43.1,19.11,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3018,07-11-2021 00:00,08-11-2021 00:00,40.4,0.72,6.77,17.42,59.37,25.58,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3019,08-11-2021 00:00,09-11-2021 00:00,40.78,0.96,6.26,26.13,101.67,42.46,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3020,09-11-2021 00:00,10-11-2021 00:00,60.58,0.8,6.74,21.99,99.81,41.77,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3021,10-11-2021 00:00,11-11-2021 00:00,61.25,0.87,6.01,26.06,100.42,41.82,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3022,11-11-2021 00:00,12-11-2021 00:00,51.04,0.76,6.95,22.07,67.54,28.91,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3023,12-11-2021 00:00,13-11-2021 00:00,29.96,1.17,5.56,29.39,33.14,15.2,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3024,13-11-2021 00:00,14-11-2021 00:00,19.59,1.19,5.93,30.34,45.33,20.05,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3025,14-11-2021 00:00,15-11-2021 00:00,28.71,1.02,5.56,18.98,31.26,14.43,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3026,15-11-2021 00:00,16-11-2021 00:00,32.91,0.91,5.52,25.82,32.24,15.01,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3027,16-11-2021 00:00,17-11-2021 00:00,20.69,0.89,5.59,25.76,48.02,21.22,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3028,17-11-2021 00:00,18-11-2021 00:00,24.45,0.83,5.86,22.51,36.09,16.39,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3029,18-11-2021 00:00,19-11-2021 00:00,12.47,0.77,5.95,25.77,24.97,12.03,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3030,19-11-2021 00:00,20-11-2021 00:00,18.49,0.85,5.83,23.15,20.15,10.02,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3031,20-11-2021 00:00,21-11-2021 00:00,22.24,0.76,5.31,18.33,28.37,13.28,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3032,21-11-2021 00:00,22-11-2021 00:00,40.41,0.89,5.72,22.71,54.72,23.63,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3033,22-11-2021 00:00,23-11-2021 00:00,20.14,0.76,5.61,22.87,40.73,18.26,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3034,23-11-2021 00:00,24-11-2021 00:00,18.02,0.68,6.13,19.85,40.69,18.25,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3035,24-11-2021 00:00,25-11-2021 00:00,16.31,0.65,5.58,21.91,42.23,18.76,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3036,25-11-2021 00:00,26-11-2021 00:00,21.5,0.66,5.67,21.18,46.16,20.38,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3037,26-11-2021 00:00,27-11-2021 00:00,28.43,0.74,6.17,23.75,62.36,26.79,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3038,27-11-2021 00:00,28-11-2021 00:00,31.1,0.71,5.53,22.13,71.62,30.56,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3039,28-11-2021 00:00,29-11-2021 00:00,26.78,0.71,6.59,19.54,42.47,18.89,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3040,29-11-2021 00:00,30-11-2021 00:00,14.7,0.7,5.24,21.19,25.7,12.18,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3041,30-11-2021 00:00,01-12-2021 00:00,16.67,0.68,6.3,23.11,35.76,16.28,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3042,01-12-2021 00:00,02-12-2021 00:00,19.59,0.81,6.18,26.69,58.24,25.26,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3043,02-12-2021 00:00,03-12-2021 00:00,25.66,0.89,6.5,29.2,93.21,38.99,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3044,03-12-2021 00:00,04-12-2021 00:00,23.77,1.16,6.51,29.08,93.35,39.02,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3045,04-12-2021 00:00,05-12-2021 00:00,21.6,1,6.44,29.37,99.59,41.48,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3049,08-12-2021 00:00,09-12-2021 00:00,21.96,0.75,5.84,25.42,66.33,28.28,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3050,09-12-2021 00:00,10-12-2021 00:00,22.47,0.62,6.41,20.53,50.71,22.03,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3051,10-12-2021 00:00,11-12-2021 00:00,18.19,0.62,6.79,21.38,51.41,22.34,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3052,11-12-2021 00:00,12-12-2021 00:00,17.49,0.6,6.39,19.45,39.51,17.73,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3053,12-12-2021 00:00,13-12-2021 00:00,17.48,0.62,6.75,17.65,32.54,14.99,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3054,13-12-2021 00:00,14-12-2021 00:00,17.56,0.66,6.51,21.98,38.95,17.45,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3055,14-12-2021 00:00,15-12-2021 00:00,17.41,0.74,6.25,24.68,47.76,20.95,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3056,15-12-2021 00:00,16-12-2021 00:00,17.51,0.81,6.05,26.42,84.45,35.67,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3057,16-12-2021 00:00,17-12-2021 00:00,17.48,0.77,6.04,26.13,102.74,42.75,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3058,17-12-2021 00:00,18-12-2021 00:00,17.44,0.82,5.83,28.2,114.04,47.29,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3059,18-12-2021 00:00,19-12-2021 00:00,17.54,0.83,5.41,28.94,131.07,54.15,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3060,19-12-2021 00:00,20-12-2021 00:00,17.47,0.63,6.38,23.26,100.56,41.84,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3061,20-12-2021 00:00,21-12-2021 00:00,24.83,0.74,4.96,25.23,98.15,40.99,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3062,21-12-2021 00:00,22-12-2021 00:00,63.07,1.2,5.77,35.95,138.15,58.31,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3063,22-12-2021 00:00,23-12-2021 00:00,41.5,0.88,5.92,36.35,119.79,53.5,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3064,23-12-2021 00:00,24-12-2021 00:00,44.2,0.98,6.26,36.85,133.4,59.04,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3065,24-12-2021 00:00,25-12-2021 00:00,32.54,0.84,6.12,38.52,120.23,53.76,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3066,25-12-2021 00:00,26-12-2021 00:00,36.91,0.87,5.54,35.01,98.73,45.16,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3067,26-12-2021 00:00,27-12-2021 00:00,46.1,0.66,6.77,24.45,83.8,39.22,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3068,27-12-2021 00:00,28-12-2021 00:00,43.72,0.74,6.3,22.85,86.11,40.12,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3069,28-12-2021 00:00,29-12-2021 00:00,30.1,0.66,6.17,22.45,67.58,32.84,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3070,29-12-2021 00:00,30-12-2021 00:00,22.49,0.69,6.02,24.89,63.51,31.14,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3071,30-12-2021 00:00,31-12-2021 00:00,17.56,0.69,6.89,22.32,57.51,28.78,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3072,31-12-2021 00:00,01-01-2022 00:00,24.66,0.7,5.79,17.57,36.56,20.5,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3073,01-01-2022 00:00,02-01-2022 00:00,22.48,0.6,6.22,17.1,28.64,17.34,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3074,02-01-2022 00:00,03-01-2022 00:00,21.98,0.57,6.31,15.62,27.46,16.89,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3075,03-01-2022 00:00,04-01-2022 00:00,29.17,0.68,6.02,20.83,53.32,27.08,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
3076,04-01-2022 00:00,05-01-2022 00:00,34.33,0.66,5.86,22.07,75.27,35.95,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB"
